TransactionID;Date;StoreID;ProdID;CustomerID;UnitsSold;Descrição;Tamanho;Cor;ValueSold;Promo
326;22/01/2022;Loja008;123004;90083;3;Regata;M;Cinza;107,97;0
327;22/01/2022;Loja009;123008;90055;2;Calça pantalona;G;Vermelho;179,98;0
328;22/01/2022;Loja001;123007;90085;1;Camisa jeans;P;Vermelho;59,99;0
329;22/01/2022;Loja008;123007;90009;1;Camisa jeans;P;Vermelho;53,991;1
330;22/01/2022;Loja002;123003;90070;2;Blusa manga curta; M;Vermelho;50,382;1
331;22/01/2022;Loja009;123003;90050;4;Blusa manga curta; M;Vermelho;111,96;0
332;22/01/2022;Loja007;123002;90051;3;Camisa manga longa;M;Preto;83,97;0
333;22/01/2022;Loja002;123002;90002;2;Camisa manga longa;M;Preto;55,98;0
334;22/01/2022;Loja010;123009;90044;3;Jaqueta;GG;Vermelho;275,97;0
335;22/01/2022;Loja007;123004;90088;3;Regata;M;Cinza;107,97;0
336;22/01/2022;Loja003;123007;90005;1;Camisa jeans;P;Vermelho;59,99;0
337;22/01/2022;Loja006;123004;90046;3;Regata;M;Cinza;107,97;0
338;22/01/2022;Loja001;123000;90052;2;Calça liso;  P;Azul;39,98;0
339;22/01/2022;Loja004;123009;90069;3;Jaqueta;GG;Vermelho;275,97;0
340;22/01/2022;Loja007;123008;90015;1;Calça pantalona;G;Vermelho;89,99;0
341;22/01/2022;Loja006;123004;90091;3;Regata;M;Cinza;107,97;0
342;22/01/2022;Loja009;123008;90017;1;Calça pantalona;G;Vermelho;89,99;0
343;23/01/2022;Loja006;123001;90031;3;Calça algodão;  G;Cinza;77,97;0
344;23/01/2022;Loja009;123005;90069;2;Blusa em malha;  P;Cinza;99,98;0
345;23/01/2022;Loja003;123006;90007;4;Colete;P;Preto;201,564;1
346;23/01/2022;Loja003;123002;90059;3;Camisa manga longa;M;Preto;83,97;0
347;23/01/2022;Loja008;123004;90080;2;Regata;M;Cinza;71,98;0
348;23/01/2022;Loja006;123005;90064;1;Blusa em malha;  P;Cinza;44,991;1
349;23/01/2022;Loja003;123003;90028;1;Blusa manga curta; M;Vermelho;27,99;0
350;23/01/2022;Loja005;123004;90086;2;Regata;M;Cinza;71,98;0
351;23/01/2022;Loja009;123005;90096;1;Blusa em malha;  P;Cinza;49,99;0
352;23/01/2022;Loja006;123004;90001;4;Regata;M;Cinza;143,96;0
353;24/01/2022;Loja003;123001;90012;4;Calça algodão;  G;Cinza;103,96;0
354;24/01/2022;Loja007;123006;90065;1;Colete;P;Preto;55,99;0
355;24/01/2022;Loja005;123008;90039;3;Calça pantalona;G;Vermelho;269,97;0
356;24/01/2022;Loja008;123005;90060;2;Blusa em malha;  P;Cinza;89,982;1
357;24/01/2022;Loja006;123004;90096;2;Regata;M;Cinza;71,98;0
358;24/01/2022;Loja009;123005;90086;2;Blusa em malha;  P;Cinza;99,98;0
359;24/01/2022;Loja004;123009;90018;2;Jaqueta;GG;Vermelho;183,98;0
360;24/01/2022;Loja001;123008;90042;2;Calça pantalona;G;Vermelho;161,982;1
361;24/01/2022;Loja007;123005;90083;3;Blusa em malha;  P;Cinza;149,97;0
362;24/01/2022;Loja005;123001;90060;2;Calça algodão;  G;Cinza;46,782;1
363;24/01/2022;Loja004;123002;90088;4;Camisa manga longa;M;Preto;111,96;0
364;24/01/2022;Loja005;123006;90076;2;Colete;P;Preto;111,98;0
365;24/01/2022;Loja002;123003;90066;4;Blusa manga curta; M;Vermelho;100,764;1
366;24/01/2022;Loja010;123003;90022;1;Blusa manga curta; M;Vermelho;27,99;0
367;24/01/2022;Loja001;123004;90023;1;Regata;M;Cinza;32,391;1
368;24/01/2022;Loja007;123004;90003;3;Regata;M;Cinza;107,97;0
369;25/01/2022;Loja004;123004;90024;2;Regata;M;Cinza;71,98;0
370;25/01/2022;Loja006;123006;90091;2;Colete;P;Preto;111,98;0
371;25/01/2022;Loja002;123004;90005;3;Regata;M;Cinza;107,97;0
372;25/01/2022;Loja003;123006;90077;1;Colete;P;Preto;55,99;0
373;25/01/2022;Loja002;123006;90069;3;Colete;P;Preto;167,97;0
374;25/01/2022;Loja005;123004;90061;1;Regata;M;Cinza;35,99;0
375;25/01/2022;Loja006;123000;90060;2;Calça liso;  P;Azul;39,98;0
376;25/01/2022;Loja002;123000;90007;2;Calça liso;  P;Azul;39,98;0
377;25/01/2022;Loja002;123000;90062;3;Calça liso;  P;Azul;59,97;0
378;25/01/2022;Loja006;123005;90081;3;Blusa em malha;  P;Cinza;149,97;0
379;25/01/2022;Loja006;123008;90022;2;Calça pantalona;G;Vermelho;179,98;0
380;25/01/2022;Loja005;123008;90093;3;Calça pantalona;G;Vermelho;269,97;0
381;25/01/2022;Loja003;123008;90036;1;Calça pantalona;G;Vermelho;89,99;0
382;25/01/2022;Loja005;123002;90077;1;Camisa manga longa;M;Preto;27,99;0
383;25/01/2022;Loja009;123000;90009;2;Calça liso;  P;Azul;39,98;0
384;25/01/2022;Loja005;123004;90014;2;Regata;M;Cinza;71,98;0
385;25/01/2022;Loja006;123005;90018;1;Blusa em malha;  P;Cinza;49,99;0
386;25/01/2022;Loja004;123007;90067;4;Camisa jeans;P;Vermelho;239,96;0
387;25/01/2022;Loja003;123008;90054;2;Calça pantalona;G;Vermelho;161,982;1
388;25/01/2022;Loja008;123004;90061;1;Regata;M;Cinza;35,99;0
389;25/01/2022;Loja006;123006;90058;2;Colete;P;Preto;111,98;0
390;25/01/2022;Loja004;123004;90058;4;Regata;M;Cinza;143,96;0
391;26/01/2022;Loja004;123006;90024;2;Colete;P;Preto;100,782;1
392;26/01/2022;Loja001;123001;90019;3;Calça algodão;  G;Cinza;70,173;1
393;26/01/2022;Loja005;123003;90093;2;Blusa manga curta; M;Vermelho;55,98;0
394;26/01/2022;Loja004;123005;90001;1;Blusa em malha;  P;Cinza;49,99;0
395;27/01/2022;Loja001;123009;90034;2;Jaqueta;GG;Vermelho;165,582;1
396;27/01/2022;Loja005;123000;90033;1;Calça liso;  P;Azul;19,99;0
397;27/01/2022;Loja006;123008;90052;2;Calça pantalona;G;Vermelho;179,98;0
398;27/01/2022;Loja008;123007;90053;4;Camisa jeans;P;Vermelho;239,96;0
399;27/01/2022;Loja004;123008;90002;2;Calça pantalona;G;Vermelho;179,98;0
400;27/01/2022;Loja002;123002;90046;2;Camisa manga longa;M;Preto;55,98;0
401;27/01/2022;Loja006;123004;90026;1;Regata;M;Cinza;35,99;0
402;27/01/2022;Loja009;123003;90079;1;Blusa manga curta; M;Vermelho;27,99;0
403;27/01/2022;Loja009;123007;90025;4;Camisa jeans;P;Vermelho;215,964;1
404;27/01/2022;Loja008;123007;90008;2;Camisa jeans;P;Vermelho;119,98;0
405;27/01/2022;Loja005;123006;90046;2;Colete;P;Preto;111,98;0
406;27/01/2022;Loja004;123008;90079;2;Calça pantalona;G;Vermelho;179,98;0
407;27/01/2022;Loja004;123007;90037;2;Camisa jeans;P;Vermelho;119,98;0
408;27/01/2022;Loja007;123006;90031;2;Colete;P;Preto;111,98;0
409;27/01/2022;Loja005;123001;90058;2;Calça algodão;  G;Cinza;51,98;0
410;27/01/2022;Loja007;123006;90008;2;Colete;P;Preto;111,98;0
411;27/01/2022;Loja006;123008;90062;3;Calça pantalona;G;Vermelho;269,97;0
412;27/01/2022;Loja002;123003;90015;3;Blusa manga curta; M;Vermelho;75,573;1
413;27/01/2022;Loja002;123005;90041;1;Blusa em malha;  P;Cinza;49,99;0
414;27/01/2022;Loja008;123006;90003;3;Colete;P;Preto;151,173;1
415;28/01/2022;Loja008;123003;90086;2;Blusa manga curta; M;Vermelho;55,98;0
416;28/01/2022;Loja009;123007;90085;2;Camisa jeans;P;Vermelho;119,98;0
417;28/01/2022;Loja007;123002;90036;3;Camisa manga longa;M;Preto;75,573;1
418;28/01/2022;Loja009;123007;90000;1;Camisa jeans;P;Vermelho;59,99;0
419;28/01/2022;Loja003;123008;90020;2;Calça pantalona;G;Vermelho;179,98;0
420;28/01/2022;Loja008;123002;90077;4;Camisa manga longa;M;Preto;111,96;0
421;29/01/2022;Loja010;123008;90053;3;Calça pantalona;G;Vermelho;269,97;0
422;29/01/2022;Loja008;123009;90069;3;Jaqueta;GG;Vermelho;275,97;0
423;29/01/2022;Loja001;123004;90098;2;Regata;M;Cinza;71,98;0
424;29/01/2022;Loja008;123008;90017;3;Calça pantalona;G;Vermelho;242,973;1
425;29/01/2022;Loja002;123005;90028;2;Blusa em malha;  P;Cinza;99,98;0
426;29/01/2022;Loja005;123007;90070;3;Camisa jeans;P;Vermelho;179,97;0
427;29/01/2022;Loja009;123003;90023;2;Blusa manga curta; M;Vermelho;55,98;0
428;30/01/2022;Loja003;123006;90019;1;Colete;P;Preto;55,99;0
429;30/01/2022;Loja009;123005;90094;2;Blusa em malha;  P;Cinza;99,98;0
430;30/01/2022;Loja006;123003;90023;4;Blusa manga curta; M;Vermelho;111,96;0
431;30/01/2022;Loja008;123002;90073;3;Camisa manga longa;M;Preto;83,97;0
432;30/01/2022;Loja004;123006;90078;2;Colete;P;Preto;111,98;0
433;31/01/2022;Loja003;123003;90059;1;Blusa manga curta; M;Vermelho;27,99;0
434;31/01/2022;Loja008;123005;90041;2;Blusa em malha;  P;Cinza;99,98;0
435;31/01/2022;Loja007;123004;90089;3;Regata;M;Cinza;107,97;0
436;31/01/2022;Loja003;123004;90030;2;Regata;M;Cinza;71,98;0
437;31/01/2022;Loja008;123002;90007;2;Camisa manga longa;M;Preto;55,98;0
438;31/01/2022;Loja009;123003;90079;3;Blusa manga curta; M;Vermelho;75,573;1
439;31/01/2022;Loja007;123008;90076;3;Calça pantalona;G;Vermelho;269,97;0
440;31/01/2022;Loja002;123000;90029;2;Calça liso;  P;Azul;39,98;0
441;31/01/2022;Loja002;123002;90022;2;Camisa manga longa;M;Preto;55,98;0
442;31/01/2022;Loja008;123005;90075;1;Blusa em malha;  P;Cinza;49,99;0
443;31/01/2022;Loja007;123004;90087;1;Regata;M;Cinza;35,99;0
444;31/01/2022;Loja009;123008;90053;2;Calça pantalona;G;Vermelho;179,98;0
445;01/02/2022;Loja004;123002;90025;3;Camisa manga longa;M;Preto;83,97;0
446;01/02/2022;Loja005;123005;90029;3;Blusa em malha;  P;Cinza;134,973;1
447;01/02/2022;Loja007;123008;90072;3;Calça pantalona;G;Vermelho;269,97;0
448;01/02/2022;Loja010;123008;90043;3;Calça pantalona;G;Vermelho;269,97;0
449;01/02/2022;Loja004;123003;90060;3;Blusa manga curta; M;Vermelho;75,573;1
450;02/02/2022;Loja008;123004;90048;3;Regata;M;Cinza;107,97;0
451;02/02/2022;Loja007;123002;90050;1;Camisa manga longa;M;Preto;27,99;0
452;02/02/2022;Loja008;123003;90095;2;Blusa manga curta; M;Vermelho;50,382;1
453;02/02/2022;Loja003;123002;90049;1;Camisa manga longa;M;Preto;27,99;0
454;02/02/2022;Loja009;123003;90007;2;Blusa manga curta; M;Vermelho;55,98;0
455;03/02/2022;Loja004;123005;90040;3;Blusa em malha;  P;Cinza;149,97;0
456;03/02/2022;Loja004;123003;90028;2;Blusa manga curta; M;Vermelho;55,98;0
457;03/02/2022;Loja007;123007;90022;3;Camisa jeans;P;Vermelho;179,97;0
458;03/02/2022;Loja002;123003;90005;1;Blusa manga curta; M;Vermelho;27,99;0
459;03/02/2022;Loja006;123006;90038;2;Colete;P;Preto;111,98;0
460;04/02/2022;Loja006;123004;90025;2;Regata;M;Cinza;71,98;0
461;04/02/2022;Loja002;123001;90006;1;Calça algodão;  G;Cinza;25,99;0
462;04/02/2022;Loja007;123007;90063;2;Camisa jeans;P;Vermelho;119,98;0
463;05/02/2022;Loja007;123002;90012;2;Camisa manga longa;M;Preto;55,98;0
464;05/02/2022;Loja006;123003;90003;2;Blusa manga curta; M;Vermelho;55,98;0
465;05/02/2022;Loja009;123003;90090;2;Blusa manga curta; M;Vermelho;55,98;0
466;06/02/2022;Loja003;123007;90003;3;Camisa jeans;P;Vermelho;179,97;0
467;06/02/2022;Loja002;123000;90076;3;Calça liso;  P;Azul;53,973;1
468;06/02/2022;Loja009;123006;90045;2;Colete;P;Preto;111,98;0
469;06/02/2022;Loja007;123000;90098;3;Calça liso;  P;Azul;59,97;0
470;06/02/2022;Loja009;123003;90016;1;Blusa manga curta; M;Vermelho;27,99;0
471;06/02/2022;Loja003;123003;90022;2;Blusa manga curta; M;Vermelho;55,98;0
472;06/02/2022;Loja005;123002;90008;2;Camisa manga longa;M;Preto;55,98;0
473;06/02/2022;Loja007;123007;90067;2;Camisa jeans;P;Vermelho;119,98;0
474;06/02/2022;Loja004;123009;90009;3;Jaqueta;GG;Vermelho;275,97;0
475;06/02/2022;Loja002;123009;90081;2;Jaqueta;GG;Vermelho;183,98;0
476;06/02/2022;Loja003;123001;90039;4;Calça algodão;  G;Cinza;103,96;0
477;06/02/2022;Loja003;123004;90021;1;Regata;M;Cinza;35,99;0
478;06/02/2022;Loja004;123005;90074;3;Blusa em malha;  P;Cinza;149,97;0
479;06/02/2022;Loja004;123002;90052;2;Camisa manga longa;M;Preto;55,98;0
480;06/02/2022;Loja004;123006;90023;3;Colete;P;Preto;167,97;0
481;06/02/2022;Loja007;123007;90040;1;Camisa jeans;P;Vermelho;59,99;0
482;06/02/2022;Loja003;123005;90095;3;Blusa em malha;  P;Cinza;134,973;1
483;07/02/2022;Loja004;123006;90083;1;Colete;P;Preto;55,99;0
484;07/02/2022;Loja008;123001;90039;4;Calça algodão;  G;Cinza;103,96;0
485;07/02/2022;Loja009;123000;90005;4;Calça liso;  P;Azul;79,96;0
486;08/02/2022;Loja003;123003;90047;3;Blusa manga curta; M;Vermelho;83,97;0
487;08/02/2022;Loja007;123004;90018;2;Regata;M;Cinza;71,98;0
488;09/02/2022;Loja005;123003;90090;2;Blusa manga curta; M;Vermelho;55,98;0
489;09/02/2022;Loja008;123004;90023;3;Regata;M;Cinza;97,173;1
490;09/02/2022;Loja009;123007;90064;2;Camisa jeans;P;Vermelho;119,98;0
491;09/02/2022;Loja008;123009;90019;2;Jaqueta;GG;Vermelho;183,98;0
492;09/02/2022;Loja002;123002;90035;4;Camisa manga longa;M;Preto;100,764;1
493;10/02/2022;Loja002;123004;90096;2;Regata;M;Cinza;71,98;0
494;10/02/2022;Loja001;123003;90083;4;Blusa manga curta; M;Vermelho;111,96;0
495;10/02/2022;Loja009;123003;90008;1;Blusa manga curta; M;Vermelho;27,99;0
496;10/02/2022;Loja001;123005;90052;3;Blusa em malha;  P;Cinza;149,97;0
497;10/02/2022;Loja008;123008;90028;2;Calça pantalona;G;Vermelho;179,98;0
498;10/02/2022;Loja004;123003;90095;4;Blusa manga curta; M;Vermelho;111,96;0
499;10/02/2022;Loja002;123004;90054;3;Regata;M;Cinza;107,97;0
500;10/02/2022;Loja009;123004;90067;2;Regata;M;Cinza;71,98;0
501;10/02/2022;Loja008;123003;90073;1;Blusa manga curta; M;Vermelho;27,99;0
502;10/02/2022;Loja001;123002;90002;1;Camisa manga longa;M;Preto;27,99;0
503;11/02/2022;Loja002;123001;90049;4;Calça algodão;  G;Cinza;103,96;0
504;11/02/2022;Loja009;123005;90083;2;Blusa em malha;  P;Cinza;99,98;0
505;11/02/2022;Loja007;123000;90041;2;Calça liso;  P;Azul;39,98;0
506;12/02/2022;Loja004;123008;90077;3;Calça pantalona;G;Vermelho;242,973;1
507;12/02/2022;Loja003;123002;90052;3;Camisa manga longa;M;Preto;83,97;0
508;12/02/2022;Loja003;123006;90084;2;Colete;P;Preto;111,98;0
509;12/02/2022;Loja008;123001;90005;2;Calça algodão;  G;Cinza;51,98;0
510;12/02/2022;Loja007;123003;90084;2;Blusa manga curta; M;Vermelho;55,98;0
511;12/02/2022;Loja005;123004;90070;2;Regata;M;Cinza;71,98;0
512;12/02/2022;Loja006;123004;90043;3;Regata;M;Cinza;97,173;1
513;12/02/2022;Loja003;123003;90041;2;Blusa manga curta; M;Vermelho;55,98;0
514;12/02/2022;Loja005;123005;90085;2;Blusa em malha;  P;Cinza;99,98;0
515;12/02/2022;Loja004;123006;90008;3;Colete;P;Preto;167,97;0
516;12/02/2022;Loja006;123003;90095;3;Blusa manga curta; M;Vermelho;83,97;0
517;13/02/2022;Loja004;123001;90045;2;Calça algodão;  G;Cinza;46,782;1
518;13/02/2022;Loja008;123004;90079;4;Regata;M;Cinza;143,96;0
519;13/02/2022;Loja002;123008;90034;1;Calça pantalona;G;Vermelho;89,99;0
520;13/02/2022;Loja005;123004;90023;1;Regata;M;Cinza;35,99;0
521;13/02/2022;Loja007;123004;90034;2;Regata;M;Cinza;71,98;0
522;13/02/2022;Loja001;123008;90065;2;Calça pantalona;G;Vermelho;179,98;0
523;13/02/2022;Loja006;123002;90034;2;Camisa manga longa;M;Preto;55,98;0
524;13/02/2022;Loja004;123008;90043;2;Calça pantalona;G;Vermelho;179,98;0
525;13/02/2022;Loja008;123005;90076;3;Blusa em malha;  P;Cinza;149,97;0
526;13/02/2022;Loja004;123006;90075;3;Colete;P;Preto;167,97;0
527;13/02/2022;Loja002;123007;90059;3;Camisa jeans;P;Vermelho;161,973;1
528;13/02/2022;Loja008;123005;90012;2;Blusa em malha;  P;Cinza;89,982;1
529;13/02/2022;Loja005;123008;90087;3;Calça pantalona;G;Vermelho;269,97;0
530;14/02/2022;Loja006;123008;90022;3;Calça pantalona;G;Vermelho;269,97;0
531;14/02/2022;Loja006;123007;90062;3;Camisa jeans;P;Vermelho;179,97;0
532;14/02/2022;Loja003;123000;90076;2;Calça liso;  P;Azul;39,98;0
533;14/02/2022;Loja002;123001;90009;1;Calça algodão;  G;Cinza;25,99;0
534;14/02/2022;Loja006;123006;90010;2;Colete;P;Preto;111,98;0
535;14/02/2022;Loja003;123000;90030;2;Calça liso;  P;Azul;39,98;0
536;14/02/2022;Loja010;123005;90031;4;Blusa em malha;  P;Cinza;199,96;0
537;14/02/2022;Loja007;123006;90095;3;Colete;P;Preto;167,97;0
538;14/02/2022;Loja004;123009;90021;3;Jaqueta;GG;Vermelho;275,97;0
539;14/02/2022;Loja006;123005;90021;2;Blusa em malha;  P;Cinza;99,98;0
540;14/02/2022;Loja003;123006;90044;2;Colete;P;Preto;111,98;0
541;14/02/2022;Loja006;123008;90028;3;Calça pantalona;G;Vermelho;242,973;1
542;14/02/2022;Loja007;123008;90061;2;Calça pantalona;G;Vermelho;179,98;0
543;14/02/2022;Loja007;123004;90090;2;Regata;M;Cinza;71,98;0
544;14/02/2022;Loja008;123007;90062;2;Camisa jeans;P;Vermelho;119,98;0
545;14/02/2022;Loja004;123006;90097;4;Colete;P;Preto;223,96;0
546;14/02/2022;Loja006;123008;90008;1;Calça pantalona;G;Vermelho;89,99;0
547;14/02/2022;Loja009;123006;90024;3;Colete;P;Preto;167,97;0
548;14/02/2022;Loja002;123003;90032;3;Blusa manga curta; M;Vermelho;75,573;1
549;14/02/2022;Loja003;123005;90094;3;Blusa em malha;  P;Cinza;149,97;0
550;14/02/2022;Loja006;123004;90016;3;Regata;M;Cinza;107,97;0
551;14/02/2022;Loja003;123005;90084;2;Blusa em malha;  P;Cinza;99,98;0
552;14/02/2022;Loja005;123000;90015;1;Calça liso;  P;Azul;19,99;0
553;14/02/2022;Loja005;123007;90067;3;Camisa jeans;P;Vermelho;179,97;0
554;14/02/2022;Loja001;123005;90057;2;Blusa em malha;  P;Cinza;99,98;0
555;14/02/2022;Loja004;123005;90049;4;Blusa em malha;  P;Cinza;199,96;0
556;14/02/2022;Loja008;123000;90068;4;Calça liso;  P;Azul;79,96;0
557;14/02/2022;Loja005;123004;90063;2;Regata;M;Cinza;64,782;1
558;14/02/2022;Loja008;123008;90096;2;Calça pantalona;G;Vermelho;179,98;0
559;14/02/2022;Loja002;123003;90001;3;Blusa manga curta; M;Vermelho;83,97;0
560;14/02/2022;Loja002;123004;90060;2;Regata;M;Cinza;71,98;0
561;14/02/2022;Loja006;123003;90011;1;Blusa manga curta; M;Vermelho;25,191;1
562;14/02/2022;Loja007;123002;90076;3;Camisa manga longa;M;Preto;83,97;0
563;14/02/2022;Loja003;123005;90088;2;Blusa em malha;  P;Cinza;99,98;0
564;14/02/2022;Loja003;123002;90003;3;Camisa manga longa;M;Preto;83,97;0
565;14/02/2022;Loja002;123004;90052;4;Regata;M;Cinza;143,96;0
566;14/02/2022;Loja003;123002;90096;3;Camisa manga longa;M;Preto;83,97;0
567;14/02/2022;Loja003;123001;90004;3;Calça algodão;  G;Cinza;77,97;0
568;14/02/2022;Loja003;123006;90082;4;Colete;P;Preto;223,96;0
569;14/02/2022;Loja002;123005;90012;4;Blusa em malha;  P;Cinza;179,964;1
570;14/02/2022;Loja005;123004;90033;3;Regata;M;Cinza;107,97;0
571;14/02/2022;Loja002;123009;90028;3;Jaqueta;GG;Vermelho;275,97;0
572;14/02/2022;Loja005;123005;90088;1;Blusa em malha;  P;Cinza;49,99;0
573;14/02/2022;Loja004;123009;90012;4;Jaqueta;GG;Vermelho;331,164;1
574;14/02/2022;Loja008;123008;90087;1;Calça pantalona;G;Vermelho;80,991;1
575;14/02/2022;Loja002;123004;90078;1;Regata;M;Cinza;35,99;0
576;14/02/2022;Loja010;123008;90080;2;Calça pantalona;G;Vermelho;179,98;0
577;14/02/2022;Loja004;123004;90075;2;Regata;M;Cinza;71,98;0
578;14/02/2022;Loja001;123008;90042;3;Calça pantalona;G;Vermelho;269,97;0
579;15/02/2022;Loja005;123005;90090;3;Blusa em malha;  P;Cinza;134,973;1
580;15/02/2022;Loja002;123008;90063;1;Calça pantalona;G;Vermelho;89,99;0
581;15/02/2022;Loja004;123005;90037;2;Blusa em malha;  P;Cinza;99,98;0
582;15/02/2022;Loja009;123002;90007;1;Camisa manga longa;M;Preto;27,99;0
583;15/02/2022;Loja007;123006;90008;2;Colete;P;Preto;111,98;0
584;15/02/2022;Loja005;123009;90087;2;Jaqueta;GG;Vermelho;183,98;0
585;15/02/2022;Loja006;123006;90024;2;Colete;P;Preto;100,782;1
586;15/02/2022;Loja007;123004;90000;2;Regata;M;Cinza;71,98;0
587;15/02/2022;Loja009;123001;90034;2;Calça algodão;  G;Cinza;51,98;0
588;15/02/2022;Loja004;123005;90022;4;Blusa em malha;  P;Cinza;179,964;1
589;15/02/2022;Loja007;123005;90012;3;Blusa em malha;  P;Cinza;149,97;0
590;16/02/2022;Loja004;123003;90075;3;Blusa manga curta; M;Vermelho;83,97;0
591;16/02/2022;Loja002;123002;90076;1;Camisa manga longa;M;Preto;27,99;0
592;16/02/2022;Loja009;123003;90097;3;Blusa manga curta; M;Vermelho;83,97;0
593;16/02/2022;Loja010;123001;90055;2;Calça algodão;  G;Cinza;51,98;0
594;16/02/2022;Loja006;123006;90011;2;Colete;P;Preto;100,782;1
595;16/02/2022;Loja006;123007;90028;4;Camisa jeans;P;Vermelho;239,96;0
596;16/02/2022;Loja009;123004;90072;3;Regata;M;Cinza;97,173;1
597;16/02/2022;Loja005;123003;90026;2;Blusa manga curta; M;Vermelho;55,98;0
598;16/02/2022;Loja003;123009;90038;1;Jaqueta;GG;Vermelho;91,99;0
599;16/02/2022;Loja003;123001;90028;2;Calça algodão;  G;Cinza;51,98;0
600;16/02/2022;Loja001;123003;90041;3;Blusa manga curta; M;Vermelho;83,97;0
601;16/02/2022;Loja004;123008;90032;2;Calça pantalona;G;Vermelho;179,98;0
602;16/02/2022;Loja003;123005;90035;2;Blusa em malha;  P;Cinza;89,982;1
603;16/02/2022;Loja002;123003;90005;4;Blusa manga curta; M;Vermelho;111,96;0
604;16/02/2022;Loja007;123004;90062;1;Regata;M;Cinza;35,99;0
605;16/02/2022;Loja009;123007;90078;2;Camisa jeans;P;Vermelho;119,98;0
606;16/02/2022;Loja008;123009;90096;3;Jaqueta;GG;Vermelho;275,97;0
607;16/02/2022;Loja008;123009;90074;3;Jaqueta;GG;Vermelho;248,373;1
608;16/02/2022;Loja001;123000;90089;2;Calça liso;  P;Azul;39,98;0
609;16/02/2022;Loja005;123005;90053;3;Blusa em malha;  P;Cinza;149,97;0
610;16/02/2022;Loja008;123003;90079;1;Blusa manga curta; M;Vermelho;27,99;0
611;16/02/2022;Loja002;123004;90096;3;Regata;M;Cinza;107,97;0
612;16/02/2022;Loja009;123002;90013;2;Camisa manga longa;M;Preto;55,98;0
613;16/02/2022;Loja010;123006;90004;2;Colete;P;Preto;111,98;0
614;16/02/2022;Loja007;123008;90044;2;Calça pantalona;G;Vermelho;179,98;0
615;16/02/2022;Loja009;123008;90042;3;Calça pantalona;G;Vermelho;269,97;0
616;16/02/2022;Loja008;123001;90095;3;Calça algodão;  G;Cinza;77,97;0
617;16/02/2022;Loja008;123008;90031;3;Calça pantalona;G;Vermelho;269,97;0
618;16/02/2022;Loja004;123003;90085;3;Blusa manga curta; M;Vermelho;83,97;0
619;16/02/2022;Loja008;123009;90087;1;Jaqueta;GG;Vermelho;91,99;0
620;16/02/2022;Loja002;123002;90003;3;Camisa manga longa;M;Preto;83,97;0
621;16/02/2022;Loja004;123001;90042;2;Calça algodão;  G;Cinza;51,98;0
622;16/02/2022;Loja008;123001;90099;2;Calça algodão;  G;Cinza;51,98;0
623;16/02/2022;Loja009;123007;90010;2;Camisa jeans;P;Vermelho;107,982;1
624;16/02/2022;Loja009;123001;90005;3;Calça algodão;  G;Cinza;77,97;0
625;16/02/2022;Loja001;123001;90039;3;Calça algodão;  G;Cinza;70,173;1
626;16/02/2022;Loja004;123004;90083;2;Regata;M;Cinza;64,782;1
627;16/02/2022;Loja002;123002;90014;1;Camisa manga longa;M;Preto;25,191;1
628;16/02/2022;Loja006;123002;90042;2;Camisa manga longa;M;Preto;55,98;0
629;16/02/2022;Loja003;123006;90008;3;Colete;P;Preto;167,97;0
630;16/02/2022;Loja004;123006;90015;1;Colete;P;Preto;55,99;0
631;16/02/2022;Loja004;123004;90034;1;Regata;M;Cinza;35,99;0
632;16/02/2022;Loja001;123005;90050;4;Blusa em malha;  P;Cinza;199,96;0
633;16/02/2022;Loja007;123004;90000;4;Regata;M;Cinza;143,96;0
634;17/02/2022;Loja010;123005;90032;3;Blusa em malha;  P;Cinza;149,97;0
